Content,Date,User
"Querido Presidente,limar asperezas con algunos Gobernadores revoltosos que confunden a la ciudadanía con sus actitudes rebeldes al no acatar las disposiciones del experto en la materia @HLGatell es otro gran acierto de su Gobierno,le mando un abrazo.",19 ago.,@JORGEALBERTOAG4
A ver cuándo se reúne con los papás de los niños con cáncer. Se lo repito porque se que le choca a su gente este comentario.,19 ago.,@AleLadyBird
"Ya dedíquese a trabajar. Ya apechugue las consecuencias de su ineptitud y no atente contra la libertad de expresión.

Las redes sociales seguen siendo “benditas”, aunque ya no le favorezca la opinión general.

No es culpa de nadie más que de usted. Le quedó grande el puesto.",19 ago.,@jesusgro_9
"Qué bueno que ya le puso un estate quieto a los goberladrones, presidente.",19 ago.,@ElReyTuitero
"Ay Presidente, no se ría, los va a hacer enojar, de por sí viven enojados. 😂",19 ago.,@anavibibi
"El peor presidente en la historia de Mexico, y por mucho!",19 ago.,@MarcoValor10
"Los niños con cáncer no tienen medicamentos 
Los niños con cáncer no tienen medicamentos 
Los niños con cáncer no tienen medicamentos 
Los niños con cáncer no tienen medicamentos
Los niños con cáncer no tienen medicamentos 
Los niños con cáncer no tienen medicamentos. 🧐🧐🧐🧐🧐",19 ago.,@ExAnacronic0
"Qué paliza le pusieron, mi presi‼️😂",19 ago.,@laishawilkins
"@lopezobrador_ @emoctezumab @ArturoHerrera_G no podremos avanzar en temas de educación cuando en la misma @SEP_mx obstaculizan trámites y piden dinero para que todo trámite avance, tengo denuncia presentada y la corrupción impera. 
@JTrianaT @CarlosLoret @lopezdoriga",19 ago.,@ajmalagon74
"LO QUE PASA ES QUE TÚ ERES EL QUE QUIERE ESE BENEFICIO... ASÍ COMO EL PODER Y CONTROL TOTAL DEL PAIS...POR ESO ESTÁS MMNDO! 🤡 DE 💩💩💩

#X1MxUnido",19 ago.,@carballo_maggie
"@lopezobrador_ :
💩Exiges disculpas a España por la conquista
💩Propones eliminar puentes de calendario
💩Culpas de todo a Calderón y a la prensa fifi y conservadora 
💩Organizas el sorteo de un avión,cuyo premio NO es un avión
💩Utilizas a Lozoya,que no se sabe si es Lozoya
👇🏼",19 ago.,@oo7_Rob
"@lopezobrador_ dice que ya perdonó a @FelipeCalderon ,debe ser cierto pues el hombre no es de venganzas,pero hay un problema,...NOSOTROS NO PERDONAMOS y no descansaremos hasta verlo tras las rejas aquí o en otro país!
Estás de acuerdo?",19 ago.,@CarlosAJimnez4
"Señor presidente, yo sé que usted quiso tener una cortesía política con el gobernador de Querétaro para evitarle más vergüenzas, pero su posición es insostenible. Por dignidad tendría que pedir licencia. ""El pueblo se cansa de tanta pinche transa""",19 ago.,@CarlosDPicos
"Bienvenido a mi Querétaro lindo! querido presidente AMLO,ya hacía falta que hiciera acto de presencia pues las cosas no andan como el gobernador le hace creer a la gente ya que tiene comprados los medios de comunicación en el estado,no se olvide de Pedro Escobedo,hace mucha falta",19 ago.,@LuzMara12160006
"Qué bueno que se está investigando el pasado, ya sabemos qué Odebrecht pago la campaña de EPN, pero también queremos saber quién financió los 18 años que se aventó López Obrador en campaña y quien pagó sus 3 campañas electorales ? De qué vivió después de ser jefe de gobierno???",19 ago.,@ISROAGM
"Ahí está, perros, ¿no que AMLO era autoritario? Si lo fuera, no hubiera dejado defenderse a Pancho Domínguez, aunque lo haya hecho de manera apantalla-idiotas. Autoritario el pinche asqueroso narcotraficante Felipe Calderón que asesinaba a estudiantes y decía que eran criminales.",19 ago.,@Mamonymex
"Que enjuicien a todo los políticos que estén embarrados en actos de corrupción, sin distingo de partido, NO queremos PAN y CIRCO.

Y aprovechando, de una vez AMLO explique cómo se financió 18 años contínuos de campañas, mítines, plantones, giras, publicidad, propaganda, etc, etc.",19 ago.,@oscarrb35
Los Querétanos afuera del campo militar hoy gritando ¡Fuera pancho! Los Querétanos no te creemos.,19 ago.,@w_mnda
Buenos días Manuel Andrés..,19 ago.,@RedAMLOmexico
"Me encanta la idea; sirve de que se aprovecha la oportunidad para que expliques cómo y cuánto tiempo prolongaste la concesión a OCESA, cuando fuiste jefe de Gobierno del entonces DF y hoy CDMX. ¿Qué obsequió Ceci Occelli para ampliar la concesión?. Conste que es pregunta.",19 ago.,@dare_nadepa
@lopezobrador_ tu y tu gabinete son los maestros de las mentiras y el robo. Y en un momento en que el nuestro pais sufre #AmloCorruptoMafioso #AmloCorruptoMafioso,19 ago.,@soelmu
"Covid, ya llevatelo",19 ago.,@CeltaMexa
"Hasta no ver, no creer. Este mentiroso y genocida anciano solo habla y habla. Resultados: Ninguno, negativos. Unos dan licencias y otras ratas protegen, esconden la información con cualquier pretexto. ¿Verdad anciano corrupto? Sta. Lucia, Dos Bocas, Segundo piso periférico.",19 ago.,@renebmex
"Me recordo el tratado del canal de Panamá... No puedo dejar de pensar que Peña puede andar con el cinismo y tranquilidad.

¿De que privilegios goza Peña para no enfrentar la justicia?",19 ago.,@AirSuplyy
"Si Sr si vimos que apenas se estaba enterando de esto!
No que el PRESIDENTE lo sabe todo? Creo que en 18 años de campaña bien pudo conocer más de la vida de cada estado que visitó, una pena que desperdicio nuestros recursos! 
Pero hoy sigue igual!
Busque en Google es útil!",19 ago.,@ClemenPC
"Si como dices que Carlos Salinas y EPN privatizaron el Puerto de Veracruz por un siglo... Tú, @lopezobrador_  le privatizaste el país al crimen organizado todo tu sexenio y en 20 meses la delincuencia organizada se apoderó de México y sus instituciones.
Te reto a desmentirme.",19 ago.,@juliangt2011
"@lopezobrador_ 
Así se invente las cortinas de humo que quiera, así siga con su cacería de brujas, para distraer.
Hoy usted y su gobierno, cargarán como un lastre.
57.773 cadaveres.
Murieron por su irresponsabilidad, eso no se lo perdonará la historia, y mucho menos esta Nación.",19 ago.,@jdarioml
"@lopezobrador_ yo tengo una duda! Si los sobornos son para convencer a alguien sobre algún tema del que no tiene seguridad de apoyar, para que dar sobornos a personas que siempre apoyaron la reforma energética? Esto está raro.

#LigaAntiKks @LIGAANTIKKS",19 ago.,@DonPanchoTablas
"Eso si sería novedad: Que el viejo marrullero y cobarde, acostumbrado a la mentira, el delito y la extorsión, actúe LEGALMENTE. Quiero verlo #LOPEZGenocida",19 ago.,@PLakech
"Cuenta con todo nuestro apoyo Sr presidente Andrés.
Hay que anular ése atraco y castigo a traidores.
#AMLONoEstaSolo
#AMLONoEstasSolo
#AMLOEstamosContigo",19 ago.,@Luis90Rodrigu
"Señor, ya es el Presidente
En serio ya no hay necesidad de hacer Campaña
Póngase a trabajar y déjese de P3ND3J4D4S",19 ago.,@rthur013
"PRESIDENTE estamos con Usted, GRACIAS POR RESCATAR A MÉXICO 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽 CUENTE CON NUESTRO APOYO!",19 ago.,@CLAUWATITO_JA
"- Salinas privatizó un puerto. 

- Usted mandó a la fregada al pueblo entero en 20 meses. 

Creo que usted lleva la delantera!✍️🧐",19 ago.,@DonPorfifirio
"La supina ignorancia del ""presidente"" de México, no le permite ver que es el propio gobierno quien tiene la concesión del puerto.  Debería de dedicarse a empaparse de la administración pública o por lo menos dé rodearse de gente versada en esos menesteres, @lopezobrador_",18 ago.,@haro_mirna
"Creo que todos los corruptos deben encerrarlos y reparar el daño que causaron,no es venganza,no es odio,es simplemente justicia.",18 ago.,@alfredo81072805
Basta de contratos leoninos.,18 ago.,@SadimLopez
"Ya no engañas a nadie, por supuesto que sabes que lo que tuiteas es una tontería y lo usas para hacerte pndejo con el tema de las medicinas para los niños con cáncer.
Ponte a trabajar remedo de presidente!",18 ago.,@OsvaldoLuciotto
"Licenciado peje, ya mande al bote a Salinas de Gortari, Peña y Calderón.",18 ago.,@ElReyTuitero
"¿Alguna defensa a esta  barbaridad los “apartidistas”🤔, que casualmente siempre son panistas? Los leo.",18 ago.,@fabiolacomsille
En verdad es indignante lo que los gobiernos neoliberales hicieron con nuestra Patria!!! 😡😡😡#PuraRobadera y #Entreguismo Muchad gracias Sr. Presidente por recuperar los bienes de la Nación ❤️🇲🇽 #EsUnHonorEstarConObrador,18 ago.,@alegvilla1
"Es una pena Presidente que esté tan mal informado, APIVER no es una empresa privada, con razón el país está cómo está !!!",18 ago.,@acastagne
"¡Muy bien!
Lástima que el corrupto de Ruíz Esparza ya murió, tuvo que dar muchas explicaciones en este tema.

A quitar la concesión, nada de simulación.🤓",18 ago.,@BVelasa97
"El famoso tratado de bucareli debe ser estudiado. 

Malditos sinvergüenzas.

No más de eso presidente!
Con todo contra esas estas corruptas!
#AmloSeQueda
#AMLONoEstasSolo",18 ago.,@Paulguerra16
"Pero en serio, porque todo se queda en “vamos a..”, y ya se convirtió, esto, en el cuento de “Pedro y el Lobo”.",18 ago.,@laishawilkins
"Tiene 18 años hablando de lo mismo. Mejor díganos cómo va usted con el cumplimiento de sus promesas de campaña:

-Crecimiento Económico del 4%
-Baja de la inseguridad
-Cero corrupción en su gobierno
-Sistema de salud estilo Dinamarca o Noruega.

El tiempo se le acaba.",18 ago.,@cparadal
"Usted siempre en temas tan importantes, mientras los niños con cáncer siguen sin tener medicinas, los niños con cáncer siguen sin tener medicinas, los niños con cáncer siguen sin tener medicinas, los niños con cáncer siguen sin tener medicinas....",18 ago.,@la_grenitas
"- Miren miren el video de un caso de corrupción !!! 
- De Bartlett ? 
-No el otro 
- De Zoe dando contratos ??
-No el otro 
- De Nahle dando contratos a su compadre ? 
- No el otro 
- De las casas de Irma y Ackerman ? 
- El otro, ash ustedes no quieren un cambio ....",18 ago.,@ISROAGM
"Ni un paso atrás con la corrupción, mi Presi. 
Estamos con usted❤️",18 ago.,@LIbizajon
¿Y las medicinas para los niños con cancer?,18 ago.,@annamilanoe
Muy bien Presidente 👏🏼👏🏼👏🏼 Puro delincuente de cuello blanco nos gobernaba. 🥴,18 ago.,@anavibibi
@lopezobrador_ te hacen falta muchos lozoyas para desviar la atención del c💩gadero que tienes,18 ago.,@LuisArm28147370
"Tan grande es tu fracaso, Andrés, que Lozoya, una rata del PRI, tiene hoy más poder que todo tu gabinete. No puedes presumir un solo logro que beneficie a la gente, solo demagogia, miseria y muerte. #ElPeorPresidenteDeLaHistoria",18 ago.,@TCiceronis
Esfuerzos?....deben redoblarlos porque no los vemos.  Siguen muriendo niños con Cáncer.  URGE atiendan este tema............Urge.,18 ago.,@magugaki
"Continúan los esfuerzos para destruir el sistema de salud y el país completo.

Verborréa matutina.",18 ago.,@StarwalkLucifer
"Queda claro que con esfuerzos no es suficiente. 

Se requiere de inteligencia y salud mental por lo cuál le exigimos deje el puesto para que llegué alguien que si sepa lo que hace. 

Los niños con cancer y los enfermos x Covid se lo agradecerían.

Fin del comunicado!✍️✍️",18 ago.,@DonPorfifirio
"Todo mundo sabía que el PRI fué corrupto y metía la millonada a sus campañas, que no queden IMPUNES los delitos es OBLIGACIÓN de la autoridad.

Ahora que López EXPLIQUE cuanto gastó y como se financió 18 años de campañas, viajes, giras, mítines, publicidad, medios, etc, etc.",18 ago.,@oscarrb35
"Dió la orden de liberar a Ovidio y saluda a la mamá del chapo

Pero Calderón era el narco.",18 ago.,@CandyHoneyLiz
"Sin dinero, sin ganas y sobre todo sin inteligencia, jamás lo logrará, estamos peor que nunca",18 ago.,@marcosuspendido
"Muy buen dia mi presidente.

Aqui presentes como siempre, Apoyandolo con todo.

Sin importar las fakenews y el golpeteo politico, El pueblo jamas permitira que regresen aquellos que saquean y se creen dueños de mexico.",18 ago.,@forozcolg
"Muy buenos días Señor Presidente... trabajando con el mejor equipo. Siempre trabajando arduamente por el bienestar de los mexicanos. 

Mi admiración y respeto para usted Señor Presidente, grande Dr. López-Gatell, informando puntualmente sobre esta epidemia. 
#AMLOLujoDePresidente",18 ago.,@Yoly261504
"Es mentira que se estén esforzando para mejorar el sistema de salud pública.
La ineptitud del gobierno y el manejo criminal que le ha dado a la pandemia están hundiendo al país.
Engañan diciendo que ya pasó lo peor y que vamos bien mientras los muertos y los pobres aumentan.",18 ago.,@aracelibs
Reduciendo las pruebas de covid! Y culpando a calderon ( estrategias que hasta hoy día dieron resultados funestos!),18 ago.,@empanadajodona
"@lopezobrador_ 
Incumple todo lo que prometió
tanto se ufanó de lo que haría!
de salvador del país se vistió 
solo pena da y el que escribe diría
que no le cumple ni a su mujer
y se la ha dé hasta perder
o le da asco de ella comer
que ni siquiera un poco lamer!
#PayadoresMx",17 ago.,@KFLaProvidencia
"Qué buena noticia, presidente!

Nomás dígala correctamente, por favor: “es factible que gracias a la alianza de @carlosslim con AstraZeneca tengamos pronto la vacuna gratuita para los mexicanos. Mi gobierno no hizo nada, nomás no estorbó”",17 ago.,@hachavarrias8
¿Vamos? Yo con usted ni a la esquina...,17 ago.,@ReginadelC
Vamos compadre? Conmigo no cuente. No quiero tener que ver con un hombre trastornado que sólo desea causarle daño a los mexicanos.,17 ago.,@ElAmaDeCasa1
"Faltan medicamentos oncológicos, faltan esquemas completos de vacunación, faltan anticoagulantes y heparinas. 
No hay quimios, presidente.",17 ago.,@Vivianolala
Otro día en la república bananera del presidentito que quiere todo el crédito de lo bueno que no hace y niega toda responsabilidad de lo malo que hace.,17 ago.,@Invictus_360
"El kks no soporta la inteligencia y personalidad de Ricardo Anaya, sería bueno tenerlo como candidato en 2024 para que limpie el cochinero que está dejando el kks.",17 ago.,@CandyHoneyLiz
"Les recuerdo a los mexicanos que la vacunación es una obligación del Gobierno, no debe ser condicionado por un voto. Se robo todo el dinero de nuestros impuestos que ni para la vacuna tiene, desmantelo el sistema de salud que no va poder con un plan de vacunación",17 ago.,@rr_analu
López nos estás matando y sigues de populachero,17 ago.,@FestivalChin
"Buen dia mi presidente.

Que excelentes noticias sobre el aeropuerto felipe angeles

En tiempo record y listo para ser entregado al pueblo.

No como otros que solo hacian BARDAS.",17 ago.,@forozcolg
"Buenos días Sr PRESIDENTE y a todo México. Menos a los bots trolls y traidores a la patria. Esos que se pudran!!

La transformación nadie ni nada la para. 
Décadas de saqueo y robo a la nación merecen ser castigadas. 
#CarcelACalderon por narco. 

México lo exije Sr PRESIDENTE",17 ago.,@MxJovenesMorena
El aeropuerto de Texcoco estuviera funcionando ya.,17 ago.,@CRUZCIRO1
"Efectivamente estas transformando a México en un gigante CEMENTERIO. Sigues haciendo POBRES a manos llenas y sigues con un terrible RETROCESO en todos los ambitos, los niveles de INSEGURIDAD están como nunca, el DESEMPLEO en el nivel mas alto y la CORRUPCIÓN esta desbordada.",17 ago.,@serabenh
"México tiene un ᵖʳᵉˢᶦᵈᵉⁿᵗᵉ  que habla mucho, pero para mal informar; que oye, pero no escucha; da órdenes, pero no se responsabiliza; promete, pero no cumple y que camina, pero no avanza. 

México tiene un ᵖʳᵉˢᶦᵈᵉⁿᵗᵉ  que no le sirve para nada.",17 ago.,@aracelibs
"Lo único que se ha transformado en dos años son las cuentas de banco de tus hijos. Eres una estafa, López.",17 ago.,@LuisAltamiranoR
